TIMESTAMP,Pyra1_Wm2_Avg,Pyra2_Wm2_Avg,Pyra3_Wm2_Avg,Pyra4_Wm2_Avg,Pyra5_Wm2_Avg,Pyra6_Wm2_Avg,Pyra7_Wm2_Avg,Pyra8_Wm2_Avg,RECORD,CR1000Temp_C_Avg,DoorOpen_Min,RefCell1_Wm2_Avg,RefCell2_Wm2_Avg,RefCell3_Wm2_Avg,AmbTemp_C_Avg,InvVDVoltage_V_Avg,GeneralFaults1_Max,GeneralFaults2_Max,DPCBFaults_Max,HardwareFaults_Max,InverterFaults_Max,TemperatureFaults_Max,Warnings_Max,NumActiveFaults_Max,InvVPVIn_Avg,InvVDCin_Avg,InvIDCin_Avg,InvIGnd_Avg,InvIa_Avg,InvIb_Avg,InvIc_Avg,InvIabcAvg_Avg,InvINeutral_Avg,InvVa_Avg,InvVb_Avg,InvVc_Avg,InvVabcAvg_Avg,InvVUnbal_Avg,InvIUnbal_Avg,InvPDC_kW_Avg,InvPAC_kW_Avg,InvVAR_kVAR_Avg,InvVA_kVA_Avg,InvPF_Avg,InvGndImped_kOhm_Avg,InvEtot_kWh_Max,InvEtoday_kWh_Max,InvEyesterday_kWh_Max,InvFreq_Avg,InvOpState_Avg,InvTempInternalAir_C_Avg,InvTempInverterAir_C_Avg,InvTempHeatsink_C_Avg,SEWSAmbientTemp_C_Avg,SEWSModuleTemp_C_Avg,SEWSPOAIrrad_Wm2_Avg,PwrMtrIa_Avg,PwrMtrIb_Avg,PwrMtrIc_Avg,PwrMtrFreq_Avg,PwrMtrFreqMin_Min,PwrMtrFreqMax_Max,PwrMtrPhaseRev_Avg,PwrMtrVa_Avg,PwrMtrVb_Avg,PwrMtrVc_Avg,PwrMtrP_kW_Avg,PwrMtrP_kVAR_Avg,PwrMtrP_kVA_Avg,PwrMtrEdel_kWh_Max,PwrMtrErec_kWh_Max,PwrMtrEdel_kVARh_Max,PwrMtrErec_kVARh_Max,PwrMtrPF_Avg,PwrMtrVaTHDMax_Max,PwrMtrVbTHDMax_Max,PwrMtrVcTHDMax_Max,ShuntCurrent_A_Avg_1,ShuntCurrent_A_Avg_2,ShuntCurrent_A_Avg_3,ShuntCurrent_A_Avg_4,ShuntPDC_kW_Avg_1,ShuntPDC_kW_Avg_2,ShuntPDC_kW_Avg_3,ShuntPDC_kW_Avg_4,ShuntEtot_kWh_Max_1,ShuntEtot_kWh_Max_2,ShuntEtot_kWh_Max_3,ShuntEtot_kWh_Max_4,WindSpeedAve_ms,WindDirAve_deg,WindDirStdDev_deg,WindSpeed_ms_Max,WindRef_V_Min,WindHeatStateID_Avg,WindValid_Avg,Battery_V_Min,Battery_A_Avg,Load_A_Avg,ChgState_Min,ChgSource_Min,CkBatt_Max,Qloss_Ah_Max,RTD_C_Avg_1,RTD_C_Avg_2,RTD_C_Avg_3,RTD_C_Avg_4,RTD_C_Avg_5,RTD_C_Avg_6,RTD_C_Avg_7,TCTemps_C_Avg_1,TCTemps_C_Avg_2,TCTemps_C_Avg_3,TCTemps_C_Avg_4,TCTemps_C_Avg_5,TCTemps_C_Avg_6,TCTemps_C_Avg_7,TCTemps_C_Avg_8,TCTemps_C_Avg_9,TCTemps_C_Avg_10,TCTemps_C_Avg_11,TCTemps_C_Avg_12
2017-11-18 00:00:00-05:00,-10.260086,-12.607862,-4.4411287,-9.798599,-10.043779,-3.4418554,-9.659897,-9.193885,1138390.0,4.193,0.0,-0.388,0.053,0.439,4.663,2.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.3,-1.433,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.648,0.0,0.0,-0.102,-0.048,0.055,0.0,6000.0,456697.0,139.0,221.0,59.97,2.0,27.0,35.0,27.0,3.751,-1.738,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,272.0,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.928,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.712,318.4,35.29,1.6,3.504,2.683,-1.0,13.92,0.002,0.501,3.0,1.0,0.0,0.0,-1.75,-1.264,-1.167,-0.634,-1.721,-1.54,1.655,2.167,2.526,2.767,1.803,0.39,1.766,0.916,0.181,1.317,2.499,1.36,0.955
2017-11-18 00:01:00-05:00,-10.260086,-12.607862,-4.4411287,-9.798599,-10.043779,-3.4418554,-9.534443,-9.193885,1138391.0,4.185,0.0,-0.199,0.227,0.602,4.615,2.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.4,-1.467,-0.2,0.0,0.0,0.0,0.0,0.0,269.8,272.9,273.0,271.7,0.653,0.0,0.0,-0.1,-0.053,0.07,0.0,6000.0,456697.0,139.0,221.0,59.96,2.0,27.0,35.0,27.0,3.697,-1.789,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,271.6,271.8,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,1.263,325.1,26.89,2.2,3.502,3.0,-1.0,13.65,-0.005,0.704,1.0,1.0,0.0,0.001,-1.75,-1.297,-1.167,-0.616,-1.653,-1.525,1.655,2.177,2.487,2.766,1.807,0.425,1.755,0.932,0.215,1.321,2.495,1.359,0.965
2017-11-18 00:02:00-05:00,-10.260086,-12.607862,-4.4411287,-9.798599,-10.043779,-3.4418554,-9.534443,-9.193885,1138392.0,4.171,0.0,-0.393,0.036,0.46,4.583,2.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.424,-1.542,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.653,0.0,0.0,-0.1,-0.053,0.059,0.0,6000.0,456697.0,139.0,221.0,59.97,2.0,27.0,35.0,27.0,3.844,-1.781,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,272.0,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.619,263.1,69.06,1.4,3.505,2.661,-1.0,13.65,0.009,0.68,1.0,1.0,0.0,0.001,-1.75,-1.264,-1.167,-0.584,-1.638,-1.536,1.636,2.168,2.465,2.779,1.801,0.441,1.809,0.962,0.23,1.34,2.492,1.382,0.985
2017-11-18 00:03:00-05:00,-10.136472,-12.607862,-4.4411287,-9.798599,-10.172546,-3.4418554,-9.40899,-9.193885,1138393.0,4.17,0.0,-0.432,0.051,0.475,4.463,2.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.383,-1.267,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.64,0.0,0.0,-0.1,-0.052,0.06,0.0,6000.0,456697.0,139.0,221.0,59.96,2.0,27.0,35.0,27.0,3.98,-1.739,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,272.0,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.518,117.2,23.02,0.9,3.504,2.0,-1.0,13.92,0.002,0.27,3.0,2.0,0.0,0.0,-1.713,-1.329,-1.167,-0.616,-1.616,-1.573,1.655,2.171,2.521,2.771,1.807,0.469,1.841,0.959,0.252,1.341,2.485,1.383,0.987
2017-11-18 00:04:00-05:00,-10.136472,-12.607862,-4.4411287,-9.798599,-10.301313,-3.4418554,-9.40899,-9.0760145,1138394.0,4.17,0.0,-0.447,0.051,0.472,4.396,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.1,-1.217,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.1,272.0,0.635,0.0,0.0,-0.1,-0.04,0.055,0.0,6000.0,456697.0,139.0,221.0,59.96,2.0,27.0,35.0,27.0,3.772,-1.758,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,271.9,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.575,145.8,12.75,0.9,3.504,2.0,-1.0,13.92,0.002,0.27,3.0,2.0,0.0,0.0,-1.733,-1.362,-1.199,-0.746,-1.653,-1.573,1.637,2.169,2.478,2.765,1.813,0.473,1.812,0.955,0.273,1.35,2.473,1.387,0.994
2017-11-18 00:05:00-05:00,-10.136472,-12.607862,-4.4411287,-9.798599,-10.301313,-3.4418554,-9.40899,-8.958144,1138395.0,4.17,0.0,-0.409,0.059,0.462,4.331,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.3,-1.267,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.622,0.0,0.0,-0.1,-0.045,0.068,0.0,6000.0,456697.0,139.0,221.0,59.94,2.0,27.0,35.0,27.0,3.615,-1.738,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,272.0,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.21,162.4,39.12,0.6,3.504,2.333,-1.0,13.92,0.002,0.48,3.0,1.0,0.0,0.0,-1.703,-1.412,-1.282,-0.778,-1.703,-1.671,1.59,2.182,2.522,2.75,1.813,0.494,1.85,0.933,0.327,1.347,2.497,1.378,0.99
2017-11-18 00:06:00-05:00,-10.260086,-12.607862,-4.4411287,-9.798599,-10.430079,-3.4418554,-9.40899,-8.958144,1138396.0,4.157,0.0,-0.384,0.064,0.426,4.242,2.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.3,-1.317,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.615,0.0,0.0,-0.1,-0.05,0.065,0.0,6000.0,456697.0,139.0,221.0,59.94,2.0,27.0,35.0,27.0,3.53,-1.721,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,272.0,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.928,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.358,163.0,53.25,0.6,3.504,3.0,-1.0,13.92,0.002,0.705,3.0,1.0,0.0,0.0,-1.736,-1.477,-1.362,-0.828,-1.815,-1.74,1.557,2.184,2.528,2.744,1.82,0.504,1.874,0.943,0.325,1.367,2.49,1.397,1.003
2017-11-18 00:07:00-05:00,-10.507318,-12.935339,-4.4411287,-9.931012,-10.430079,-3.4418554,-9.534443,-9.0760145,1138397.0,4.15,0.0,-0.394,0.055,0.447,4.123,3.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.2,-1.283,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.617,0.0,0.0,-0.102,-0.033,0.043,0.0,6000.0,456697.0,139.0,221.0,59.95,2.0,27.0,35.0,27.0,3.501,-1.736,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,272.0,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,0.587,279.8,56.97,1.1,3.504,2.65,-1.0,13.92,0.001,0.494,3.0,1.0,0.0,0.0,-1.75,-1.556,-1.379,-0.922,-1.895,-1.769,1.539,2.205,2.499,2.751,1.83,0.508,1.841,0.948,0.316,1.368,2.462,1.395,1.014
2017-11-18 00:08:00-05:00,-10.630933,-13.099078,-4.4411287,-10.063426,-10.430079,-3.4418554,-9.534443,-9.0760145,1138398.0,4.15,0.0,-0.434,0.051,0.475,4.131,2.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.35,-1.3,-0.2,0.0,0.0,0.0,0.0,0.0,270.0,273.0,273.0,272.0,0.637,0.0,0.0,-0.1,-0.047,0.072,0.0,6000.0,456697.0,139.0,221.0,59.96,2.0,27.0,35.0,27.0,3.476,-1.78,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,271.9,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,1.088,306.6,27.28,2.0,3.504,2.0,-1.0,13.92,0.002,0.27,3.0,2.0,0.0,0.0,-1.75,-1.556,-1.362,-0.875,-1.885,-1.769,1.557,2.208,2.487,2.761,1.841,0.502,1.875,0.953,0.306,1.382,2.477,1.409,1.03
2017-11-18 00:09:00-05:00,-10.630933,-13.262816,-4.4411287,-10.063426,-10.430079,-3.4418554,-9.534443,-9.0760145,1138399.0,4.15,0.0,-0.411,0.051,0.447,4.254,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.317,-1.25,-0.2,0.0,0.0,0.0,0.0,0.0,269.7,272.9,273.0,271.6,0.658,0.0,0.0,-0.1,-0.04,0.06,0.0,6000.0,456697.0,139.0,221.0,59.94,2.0,27.0,35.0,27.0,3.462,-1.776,-0.038,0.0,0.2,0.2,60.0,59.5,79.5,1.0,271.4,272.0,271.0,-0.076,0.03,0.082,2097.0,470729.0,14945.0,2104.0,-0.929,0.818,0.791,0.836,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,50.0,1.495,301.8,14.92,2.0,3.503,2.0,-1.0,13.92,0.001,0.27,3.0,2.0,0.0,0.0,-1.75,-1.52,-1.344,-0.875,-1.783,-1.769,1.561,2.207,2.484,2.765,1.847,0.527,1.911,0.988,0.327,1.389,2.471,1.412,1.032
